#Thorlabs FTS
[SpectrumHeader]
#Date,20210312
#Time,13585795
#GMTTime,13585795
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1.000000
#TriggerMode,0
#InterferometerSerial,M00456105
#Source,
#AirMeasureOpt,0
#WnrMin,13417.363281
#WnrMax,31119.261719
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#Instrument,0
#InstrModel,CCS100
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
3.213443909e+02,1.659050933e-03
3.214521484e+02,-1.188049209e-03
3.215598755e+02,-6.186291575e-04
3.216676331e+02,-7.240773411e-04
3.217753906e+02,-4.077328776e-04
3.218831482e+02,-2.390158188e-04
3.219909363e+02,4.147627333e-04
3.220986938e+02,-1.251318143e-03
3.222064819e+02,9.841827705e-05
3.223143005e+02,5.623901598e-05
3.224220886e+02,5.413005129e-04
3.225299072e+02,-3.444639733e-04
3.226377258e+02,8.787346305e-04
3.227455444e+02,-2.811950690e-04
3.228533630e+02,-5.553602823e-04
3.229612122e+02,-8.084358415e-04
3.230690613e+02,-4.920913852e-05
3.231769104e+02,-5.975395325e-04
3.232847900e+02,-1.082601026e-03
3.233926392e+02,-7.029876997e-06
3.235005188e+02,-1.799648511e-03
3.236083984e+02,-1.188049209e-03
3.237163086e+02,1.195079065e-03
3.238241882e+02,-6.608084077e-04
3.239320984e+02,2.882249537e-04
3.240400085e+02,-1.166959526e-03
3.241479492e+02,4.358523584e-04
3.242558594e+02,5.202108878e-04
3.243638000e+02,-1.778558828e-03
3.244717407e+02,-9.982425254e-04
3.245797119e+02,1.532513183e-03
3.246876526e+02,8.998242556e-04
3.247956238e+02,3.514938580e-04
3.249035950e+02,-9.982425254e-04
3.250115662e+02,3.304042039e-04
3.251195679e+02,-2.179261792e-04
3.252275696e+02,8.365553804e-04
3.253355713e+02,1.405975345e-04
3.254435730e+02,3.514938362e-05
3.255515747e+02,-4.710017529e-04
3.256596069e+02,-6.818980910e-04
3.257676392e+02,-8.717047167e-04
3.258756714e+02,-7.029876724e-05
3.259837341e+02,-1.019332209e-03
3.260917664e+02,1.195079094e-04
3.261998291e+02,-9.560632752e-04
3.263079224e+02,-9.349736501e-04
3.264159851e+02,4.358523584e-04
3.265240784e+02,-2.390158188e-04
3.266321716e+02,-2.601054439e-04
3.267402649e+02,3.725834831e-04
3.268483582e+02,2.038664388e-04
3.269564819e+02,-4.920914071e-04
3.270646057e+02,-9.138840251e-04
3.271727295e+02,1.342706499e-03
3.272808533e+02,-3.866432235e-04
3.273890076e+02,-4.920913852e-05
3.274971619e+02,-8.084358415e-04
3.276053162e+02,3.725834831e-04
3.277134705e+02,-7.662565913e-04
3.278216248e+02,7.521968218e-04
3.279298096e+02,-3.022847231e-04
3.280379944e+02,2.249560639e-04
3.281462097e+02,-4.499121278e-04
3.282543945e+02,-7.662565913e-04
3.283626099e+02,6.045694463e-04
3.284708252e+02,1.405975399e-05
3.285790405e+02,4.569420125e-04
3.286872864e+02,-3.022847231e-04
3.287955017e+02,-1.462214394e-03
3.289037476e+02,4.991212627e-04
3.290119934e+02,-4.077328776e-04
3.291202698e+02,5.623901598e-05
3.292285156e+02,-1.103690709e-03
3.293367920e+02,2.038664388e-04
3.294450684e+02,-1.398945577e-03
3.295533752e+02,-7.029876724e-05
3.296616516e+02,-1.420035143e-03
3.297699585e+02,-2.390158188e-04
3.298782654e+02,-1.757469290e-04
3.299866028e+02,2.291739918e-03
3.300949097e+02,4.358523584e-04
3.302032471e+02,-7.029876724e-05
3.303115845e+02,-1.209138893e-03
3.304199219e+02,-7.451669662e-04
3.305282898e+02,-7.451669662e-04
3.306366577e+02,-5.764499074e-04
3.307450256e+02,2.460457035e-04
3.308533936e+02,1.827767992e-04
3.309617615e+02,-3.022847231e-04
3.310701599e+02,-4.499121278e-04
3.311785583e+02,-5.553602823e-04
3.312869568e+02,2.038664388e-04
3.313953857e+02,1.405975345e-04
3.315037842e+02,-2.390158188e-04
3.316122131e+02,-3.444639733e-04
3.317206421e+02,1.827767992e-04
3.318291016e+02,-3.022847231e-04
3.319375305e+02,4.780316376e-04
3.320459900e+02,-1.335676643e-03
3.321544495e+02,2.671353286e-04
3.322629395e+02,-8.084358415e-04
3.323713989e+02,5.834797630e-04
3.324798889e+02,4.569420125e-04
3.325883789e+02,-1.525483327e-03
3.326968689e+02,-1.462214394e-03
3.328053894e+02,-4.499121278e-04
3.329138794e+02,4.569420125e-04
3.330223999e+02,-1.335676643e-04
3.331309509e+02,2.249560639e-04
3.332394714e+02,4.991212627e-04
3.333480225e+02,4.569420125e-04
3.334565735e+02,-9.349736501e-04
3.335651245e+02,6.045694463e-04
3.336736755e+02,4.147627333e-04
3.337822571e+02,-5.342706572e-04
3.338908386e+02,8.154657553e-04
3.339994202e+02,7.521968218e-04
3.341080017e+02,-5.553602823e-04
3.342166138e+02,-6.608084077e-04
3.343251953e+02,2.249560639e-04
3.344338074e+02,9.841827705e-05
3.345424500e+02,2.249560639e-04
3.346510620e+02,-5.131810321e-04
3.347597046e+02,-1.019332209e-03
3.348683472e+02,3.514938362e-05
3.349769897e+02,-1.188049209e-03
3.350856628e+02,-4.499121278e-04
3.351943054e+02,7.521968218e-04
3.353029785e+02,-1.082601026e-03
3.354116516e+02,4.991212627e-04
3.355203552e+02,-1.377855893e-03
3.356290283e+02,-5.975395325e-04
3.357377319e+02,3.514938362e-05
3.358464355e+02,-8.084358415e-04
3.359551697e+02,-1.757469290e-04
3.360638733e+02,-1.356766210e-03
3.361726074e+02,-1.272407710e-03
3.362813416e+02,1.490333932e-03
3.363900757e+02,2.038664388e-04
3.364988403e+02,1.195079094e-04
3.366075745e+02,-1.820738195e-03
3.367163391e+02,1.026362064e-03
3.368251343e+02,-1.968365541e-04
3.369338989e+02,-1.314586960e-03
3.370426941e+02,1.405975399e-05
3.371514587e+02,-3.022847231e-04
3.372602844e+02,-1.166959526e-03
3.373690796e+02,2.882249537e-04
3.374779053e+02,-5.553602823e-04
3.375867004e+02,-9.560632752e-04
3.376955261e+02,-5.553602823e-04
3.378043823e+02,-2.601054439e-04
3.379132080e+02,-4.920914071e-04
3.380220642e+02,5.413005129e-04
3.381309204e+02,-1.757469290e-04
3.382397766e+02,1.511423499e-03
3.383486633e+02,-4.920913852e-05
3.384575195e+02,-1.335676643e-04
3.385664063e+02,-1.757469290e-04
3.386752930e+02,4.991212627e-04
3.387842102e+02,-7.029877161e-04
3.388930969e+02,-9.982425254e-04
3.390020142e+02,-1.019332209e-03
3.391109314e+02,-4.710017529e-04
3.392198792e+02,-5.342706572e-04
3.393287964e+02,1.047451631e-03
3.394377441e+02,5.413005129e-04
3.395466919e+02,-9.138839960e-05
3.396556396e+02,-1.504393644e-03
3.397646179e+02,-1.230228459e-03
3.398735657e+02,-6.397187826e-04
3.399825439e+02,-6.186291575e-04
3.400915222e+02,-4.077328776e-04
3.402005310e+02,-3.022847231e-04
3.403095093e+02,-8.506150916e-04
3.404185181e+02,1.237258315e-03
3.405275269e+02,-1.251318143e-03
3.406365662e+02,1.680140616e-03
3.407455750e+02,-1.757469290e-04
3.408546143e+02,4.569420125e-04
3.409636536e+02,1.237258315e-03
3.410726929e+02,-1.757469290e-04
3.411817627e+02,5.413005129e-04
3.412908020e+02,-1.061511459e-03
3.413998718e+02,-1.103690709e-03
3.415089417e+02,-5.553602823e-04
3.416180420e+02,3.514938580e-04
3.417271118e+02,1.616871741e-04
3.418362122e+02,-4.920913852e-05
3.419453125e+02,3.093145788e-04
3.420544434e+02,-5.553602823e-04
3.421635437e+02,3.936731082e-04
3.422726746e+02,-1.609841827e-03
3.423818054e+02,3.514938580e-04
3.424909363e+02,-8.506150916e-04
3.426000977e+02,-2.179261792e-04
3.427092285e+02,7.100175717e-04
3.428183899e+02,4.569420125e-04
3.429275513e+02,-6.186291575e-04
3.430367432e+02,3.304042039e-04
3.431459045e+02,3.093145788e-04
3.432550964e+02,-9.138839960e-05
3.433642883e+02,-3.866432235e-04
3.434735107e+02,4.358523584e-04
3.435827026e+02,5.834797630e-04
3.436919250e+02,-9.138839960e-05
3.438011475e+02,1.616871741e-04
3.439103699e+02,3.304042039e-04
3.440195923e+02,-7.873462164e-04
3.441288452e+02,2.038664388e-04
3.442380981e+02,1.405975345e-04
3.443473511e+02,-4.077328776e-04
3.444566040e+02,-9.771528421e-04
3.445658875e+02,-6.818980910e-04
3.446751709e+02,-1.209138893e-03
3.447844543e+02,-1.546572894e-04
3.448937378e+02,2.671353286e-04
3.450030518e+02,4.991212627e-04
3.451123352e+02,1.405975399e-05
3.452216492e+02,1.089630881e-03
3.453309631e+02,-5.764499074e-04
3.454403076e+02,-1.040421776e-03
3.455496216e+02,-1.061511459e-03
3.456589661e+02,-3.866432235e-04
3.457683105e+02,-2.601054439e-04
3.458776855e+02,-3.233743482e-04
3.459870300e+02,-1.609841827e-03
3.460964050e+02,-7.873462164e-04
3.462057800e+02,-2.115993062e-03
3.463151550e+02,-9.138839960e-05
3.464245605e+02,-4.077328776e-04
3.465339355e+02,-1.757469290e-04
3.466433411e+02,1.405975345e-04
3.467527466e+02,-1.061511459e-03
3.468621826e+02,-7.873462164e-04
3.469715881e+02,9.630931308e-04
3.470810242e+02,-6.186291575e-04
3.471904602e+02,2.882249537e-04
3.472998962e+02,3.725834831e-04
3.474093628e+02,-7.662565913e-04
3.475187988e+02,-2.179261792e-04
3.476282654e+02,4.991212627e-04
3.477377625e+02,-3.444639733e-04
3.478472290e+02,-6.186291575e-04
3.479567261e+02,4.569420125e-04
3.480661926e+02,2.249560639e-04
3.481756897e+02,-1.124780276e-03
3.482852173e+02,-1.103690709e-03
3.483947144e+02,-1.757469290e-04
3.485042419e+02,5.202108878e-04
3.486137695e+02,-2.390158188e-04
3.487232971e+02,-2.179261792e-04
3.488328552e+02,1.827767992e-04
3.489423828e+02,8.787346305e-04
3.490519409e+02,-9.560632752e-04
3.491614990e+02,1.005272381e-03
3.492710571e+02,-1.841827761e-03
3.493806458e+02,4.991212627e-04
3.494902344e+02,7.732864469e-04
3.495998230e+02,9.209138807e-04
3.497094116e+02,-9.982425254e-04
3.498190002e+02,1.005272381e-03
3.499286194e+02,-7.029876997e-06
3.500382385e+02,1.110720565e-03
3.501478577e+02,-3.022847231e-04
3.502574768e+02,1.068541314e-03
3.503671265e+02,-1.230228459e-03
3.504767761e+02,7.943760720e-04
3.505864258e+02,-2.390158188e-04
3.506960754e+02,-4.288225027e-04
3.508057556e+02,-8.084358415e-04
3.509154053e+02,8.154657553e-04
3.510250854e+02,-1.420035143e-03
3.511347656e+02,9.841827705e-05
3.512444763e+02,-1.968365628e-03
3.513541565e+02,-1.166959526e-03
3.514638672e+02,1.195079094e-04
3.515735779e+02,7.943760720e-04
3.516832886e+02,-1.356766210e-03
3.517930298e+02,1.131810248e-03
3.519027405e+02,1.511423499e-03
3.520124817e+02,8.576450055e-04
3.521222229e+02,1.405975345e-04
3.522319946e+02,8.154657553e-04
3.523417358e+02,-9.560632752e-04
3.524515076e+02,3.725834831e-04
3.525612793e+02,-1.251318143e-03
3.526710510e+02,-1.124780276e-03
3.527808533e+02,-1.441124827e-03
3.528906555e+02,-4.920914071e-04
3.530004578e+02,-2.179261792e-04
3.531102600e+02,-4.920913852e-05
3.532200623e+02,-9.560632752e-04
3.533298950e+02,4.147627333e-04
3.534396973e+02,-1.188049209e-03
3.535495300e+02,-1.398945577e-03
3.536593933e+02,-1.103690709e-03
3.537692261e+02,4.780316376e-04
3.538790894e+02,-1.420035143e-03
3.539889526e+02,5.623901598e-05
3.540988159e+02,-4.288225027e-04
3.542086792e+02,7.732864469e-04
3.543185730e+02,-2.411247697e-03
3.544284668e+02,-7.029877161e-04
3.545383606e+02,-8.927944000e-04
3.546482544e+02,-1.124780320e-04
3.547581482e+02,-1.441124827e-03
3.548680725e+02,-6.818980910e-04
3.549779968e+02,-1.082601026e-03
3.550879211e+02,4.147627333e-04
3.551978760e+02,-3.233743482e-04
3.553078003e+02,5.413005129e-04
3.554177551e+02,-5.553602823e-04
3.555277100e+02,5.834797630e-04
3.556376648e+02,3.514938362e-05
3.557476501e+02,1.616871741e-04
3.558576050e+02,-1.862917445e-03
3.559675903e+02,6.045694463e-04
3.560775757e+02,-1.124780276e-03
3.561875916e+02,-6.818980910e-04
3.562975769e+02,-1.124780320e-04
3.564075928e+02,-4.710017529e-04
3.565176086e+02,-1.124780320e-04
3.566276245e+02,3.304042039e-04
3.567376709e+02,-9.138840251e-04
3.568476868e+02,1.342706499e-03
3.569577332e+02,-1.166959526e-03
3.570677795e+02,4.991212627e-04
3.571778564e+02,-9.771528421e-04
3.572879028e+02,9.841827705e-05
3.573979797e+02,-8.506150916e-04
3.575080566e+02,1.975395484e-03
3.576181335e+02,-8.927944000e-04
3.577282104e+02,1.131810248e-03
3.578383179e+02,-7.029876724e-05
3.579484253e+02,2.882249537e-04
3.580585327e+02,-1.757469290e-04
3.581686401e+02,2.038664388e-04
3.582787781e+02,8.787346305e-04
3.583889160e+02,1.258347998e-03
3.584990234e+02,-3.022847231e-04
3.586091919e+02,6.045694463e-04
3.587193298e+02,-6.818980910e-04
3.588294983e+02,6.678383215e-04
3.589396362e+02,-3.022847231e-04
3.590498047e+02,3.514938362e-05
3.591600037e+02,-6.608084077e-04
3.592701721e+02,-3.022847231e-04
3.593803711e+02,-4.920913852e-05
3.594905701e+02,-4.710017529e-04
3.596007690e+02,6.678383215e-04
3.597109680e+02,-2.601054439e-04
3.598211975e+02,-1.019332209e-03
3.599314270e+02,-6.397187826e-04
3.600416565e+02,-7.029877161e-04
3.601518860e+02,-5.764499074e-04
3.602621155e+02,-6.818980910e-04
3.603723755e+02,-1.293497393e-03
3.604826355e+02,7.521968218e-04
3.605928955e+02,-5.764499074e-04
3.607031555e+02,-7.240773411e-04
3.608134460e+02,1.005272381e-03
3.609237061e+02,9.841827705e-05
3.610339966e+02,5.623901598e-05
3.611443176e+02,-8.927944000e-04
3.612546082e+02,1.047451631e-03
3.613649292e+02,-4.288225027e-04
3.614752197e+02,2.671353286e-04
3.615855408e+02,-5.553602823e-04
3.616958923e+02,1.089630881e-03
3.618062134e+02,-5.553602823e-04
3.619165649e+02,1.068541314e-03
3.620269165e+02,6.889279466e-04
3.621372681e+02,1.680140616e-03
3.622476196e+02,-5.975395325e-04
3.623580017e+02,-8.084358415e-04
3.624683838e+02,4.147627333e-04
3.625787354e+02,-1.968365541e-04
3.626891479e+02,-1.757469261e-03
3.627995300e+02,4.358523584e-04
3.629099426e+02,-7.662565913e-04
3.630203552e+02,-1.757469290e-04
3.631307678e+02,1.321616815e-03
3.632411804e+02,-7.029876724e-05
3.633515930e+02,-7.451669662e-04
3.634620361e+02,-2.811950690e-04
3.635724792e+02,-1.335676643e-04
3.636829224e+02,3.514938580e-04
3.637933960e+02,-3.233743482e-04
3.639038391e+02,1.722319867e-03
3.640143127e+02,1.173989498e-03
3.641247864e+02,1.026362064e-03
3.642352600e+02,-5.975395325e-04
3.643457642e+02,-3.655535984e-04
3.644562378e+02,-7.240773411e-04
3.645667419e+02,-2.179261792e-04
3.646772461e+02,-2.811950690e-04
3.647877502e+02,-1.757469290e-04
3.648982849e+02,-2.601054439e-04
3.650088196e+02,4.569420125e-04
3.651193542e+02,-1.251318143e-03
3.652298889e+02,1.005272381e-03
3.653404236e+02,-1.335676643e-04
3.654509888e+02,-4.920914071e-04
3.655615234e+02,-6.608084077e-04
3.656720886e+02,1.173989498e-03
3.657826843e+02,-5.342706572e-04
3.658932495e+02,6.889279466e-04
3.660038452e+02,1.511423499e-03
3.661144409e+02,3.936731082e-04
3.662250366e+02,2.038664388e-04
3.663356323e+02,-8.927944000e-04
3.664462280e+02,-5.764499074e-04
3.665568542e+02,1.279437565e-03
3.666674805e+02,-1.525483327e-03
3.667781067e+02,-1.757469290e-04
3.668887329e+02,-1.546572894e-04
3.669993896e+02,5.623901379e-04
3.671100464e+02,4.358523584e-04
3.672207031e+02,-1.546572894e-04
3.673313599e+02,-3.022847231e-04
3.674420166e+02,6.678383215e-04
3.675527039e+02,-2.179261792e-04
3.676633911e+02,-9.138840251e-04
3.677740784e+02,-3.655535984e-04
3.678847656e+02,8.998242556e-04
3.679954834e+02,-2.601054439e-04
3.681061707e+02,1.195079094e-04
3.682168884e+02,2.249560639e-04
3.683276062e+02,6.467486965e-04
3.684383545e+02,-4.288225027e-04
3.685490723e+02,-3.022847231e-04
3.686598206e+02,-5.131810321e-04
3.687705688e+02,-3.022847231e-04
3.688813171e+02,-3.444639733e-04
3.689920654e+02,-1.166959526e-03
3.691028442e+02,4.358523584e-04
3.692136230e+02,1.005272381e-03
